9/28/2021 	 5:16:26 PM 
 Current Sensitivity 	 1.000000E-7 
 This file comes from It only measurement 	 0.000000E+0 
 Sampling rate 	 1000 
 Number of samples per channel 	 -1 
 No filter from Labview 	 	 	 
 	 
 ***End_of_Header*** 
 	 Time 	 Current 	 Filtered Current 	 
	0.129003	-1.326917E-11
	0.130003	5.114438E-11
	0.131003	5.114438E-11
	0.132003	8.335116E-11
	0.133003	1.477647E-10
	0.134003	-4.547595E-11
	0.135003	1.893761E-11
	0.136003	-1.326917E-11
	0.137003	-1.326917E-11
	0.138003	-1.098895E-10
	0.139003	-7.768272E-11
	0.140003	-7.768272E-11
	0.141003	-1.098895E-10
	0.142003	-1.098895E-10
	0.143003	-7.768272E-11
	0.144003	-1.098895E-10
	0.145003	-7.768272E-11
	0.146003	-7.768272E-11
	0.147003	-1.420963E-10
	0.148003	-7.768272E-11
	0.149003	1.893761E-11
	0.150003	-1.326917E-11
	0.151003	1.893761E-11
	0.152003	-4.547595E-11
	0.153003	2.121783E-10
	0.154003	-1.326917E-11
	0.155003	1.477647E-10
	0.156003	-4.547595E-11
	0.157003	8.335116E-11
	0.158003	8.335116E-11
	0.159003	-1.326917E-11
	0.160003	-1.326917E-11
	0.161003	1.893761E-11
	0.162003	-4.547595E-11
	0.163003	-7.768272E-11
	0.164003	-4.547595E-11
	0.165003	-4.547595E-11
	0.166003	1.893761E-11
	0.167003	-7.768272E-11
	0.168003	-1.326917E-11
	0.169003	1.893761E-11
	0.170003	-4.547595E-11
	0.171003	5.114438E-11
	0.172003	1.893761E-11
	0.173003	5.114438E-11
	0.174003	-1.326917E-11
	0.175003	-1.326917E-11
	0.176003	8.335116E-11
	0.177003	1.893761E-11
	0.178003	-1.326917E-11
	0.179003	1.893761E-11
	0.180003	8.335116E-11
	0.181003	5.114438E-11
	0.182003	-1.326917E-11
	0.183003	-4.547595E-11
	0.184003	-1.326917E-11
	0.185003	-1.326917E-11
	0.186003	-1.326917E-11
	0.187003	1.893761E-11
	0.188003	-1.326917E-11
	0.189003	-1.098895E-10
	0.190003	-1.326917E-11
	0.191003	-7.768272E-11
	0.192003	-7.768272E-11
	0.193003	-1.326917E-11
	0.194003	1.893761E-11
	0.195003	-7.768272E-11
	0.196003	1.893761E-11
	0.197003	1.893761E-11
	0.198003	5.114438E-11
	0.199003	5.114438E-11
	0.200003	1.893761E-11
	0.201003	1.893761E-11
	0.202003	-1.326917E-11
	0.203003	-1.326917E-11
	0.204003	-1.326917E-11
	0.205003	1.893761E-11
	0.206003	-1.326917E-11
	0.207003	-4.547595E-11
	0.208003	-1.326917E-11
	0.209003	-1.326917E-11
	0.210003	5.114438E-11
	0.211003	5.114438E-11
	0.212003	-1.326917E-11
	0.213003	1.893761E-11
	0.214003	5.114438E-11
	0.215003	1.893761E-11
	0.216003	5.114438E-11
	0.217003	1.893761E-11
	0.218003	1.893761E-11
	0.219003	8.335116E-11
	0.220003	-1.326917E-11
	0.221003	1.893761E-11
	0.222003	5.114438E-11
	0.223003	-1.326917E-11
	0.224003	-1.326917E-11
	0.225003	-1.326917E-11
	0.226003	-7.768272E-11
	0.227003	-1.326917E-11
	0.228003	1.893761E-11
	0.229003	1.893761E-11
	0.230003	-1.326917E-11
	0.231003	-1.326917E-11
	0.232003	1.893761E-11
	0.233003	1.893761E-11
	0.234003	5.114438E-11
	0.235003	1.893761E-11
	0.236003	-1.326917E-11
	0.237003	1.893761E-11
	0.238003	5.114438E-11
	0.239003	-1.326917E-11
	0.240003	1.893761E-11
	0.241003	1.893761E-11
	0.242003	5.114438E-11
	0.243003	-1.326917E-11
	0.244003	-4.547595E-11
	0.245003	-1.326917E-11
	0.246003	-4.547595E-11
	0.247003	5.114438E-11
	0.248003	-4.547595E-11
	0.249003	1.893761E-11
	0.250003	1.893761E-11
	0.251003	5.114438E-11
	0.252003	1.893761E-11
	0.253003	5.114438E-11
	0.254003	1.893761E-11
	0.255003	-1.326917E-11
	0.256003	1.893761E-11
	0.257003	-1.326917E-11
	0.258003	-1.326917E-11
	0.259003	-1.326917E-11
	0.260003	1.893761E-11
	0.261003	-1.326917E-11
	0.262003	-1.326917E-11
	0.263003	1.893761E-11
	0.264003	5.114438E-11
	0.265003	-4.547595E-11
	0.266003	-1.326917E-11
	0.267003	-4.547595E-11
	0.268003	-1.326917E-11
	0.269003	5.114438E-11
	0.270003	1.893761E-11
	0.271003	5.114438E-11
	0.272003	1.893761E-11
	0.273003	-1.326917E-11
	0.274003	1.893761E-11
	0.275003	1.893761E-11
	0.276003	-7.768272E-11
	0.277003	-1.326917E-11
	0.278003	1.893761E-11
	0.279003	1.893761E-11
	0.280003	5.114438E-11
	0.281003	5.114438E-11
	0.282003	5.114438E-11
	0.283003	5.114438E-11
	0.284003	8.335116E-11
	0.285003	-1.326917E-11
	0.286003	1.893761E-11
	0.287003	1.893761E-11
	0.288003	-7.768272E-11
	0.289003	-1.326917E-11
	0.290003	-4.547595E-11
	0.291003	8.335116E-11
	0.292003	-1.326917E-11
	0.293003	-1.326917E-11
	0.294003	5.114438E-11
	0.295003	8.335116E-11
	0.296003	-1.326917E-11
	0.297003	-4.547595E-11
	0.298003	-1.326917E-11
	0.299003	-1.326917E-11
	0.300003	5.114438E-11
	0.301003	1.893761E-11
	0.302003	-1.326917E-11
	0.303003	1.893761E-11
	0.304003	1.893761E-11
	0.305003	-1.326917E-11
	0.306003	-1.326917E-11
	0.307003	-1.326917E-11
	0.308003	-4.547595E-11
	0.309003	-1.326917E-11
	0.310003	-1.326917E-11
	0.311003	5.114438E-11
	0.312003	-1.326917E-11
	0.313003	1.893761E-11
	0.314003	8.335116E-11
	0.315003	-1.326917E-11
	0.316003	-1.326917E-11
	0.317003	1.893761E-11
	0.318003	5.114438E-11
	0.319003	-4.547595E-11
	0.320003	1.893761E-11
	0.321003	-1.326917E-11
	0.322003	-1.326917E-11
	0.323003	-1.326917E-11
	0.324003	-4.547595E-11
	0.325003	1.893761E-11
	0.326003	5.114438E-11
	0.327003	-1.326917E-11
	0.328003	1.893761E-11
	0.329003	1.893761E-11
	0.330003	1.893761E-11
	0.331003	1.893761E-11
	0.332003	-1.326917E-11
	0.333003	-1.326917E-11
	0.334003	-1.326917E-11
	0.335003	-1.326917E-11
	0.336003	-1.326917E-11
	0.337003	1.893761E-11
	0.338003	-1.326917E-11
	0.339003	-4.547595E-11
	0.340003	-1.326917E-11
	0.341003	1.893761E-11
	0.342003	-4.547595E-11
	0.343003	-1.326917E-11
	0.344003	-7.768272E-11
	0.345003	8.335116E-11
	0.346003	-4.547595E-11
	0.347003	1.893761E-11
	0.348003	1.893761E-11
	0.349003	-1.326917E-11
	0.350003	-1.326917E-11
	0.351003	-4.547595E-11
	0.352003	1.893761E-11
	0.353003	-1.326917E-11
	0.354003	5.114438E-11
	0.355003	5.114438E-11
	0.356003	5.114438E-11
	0.357003	-1.326917E-11
	0.358003	-1.326917E-11
	0.359003	-4.547595E-11
	0.360003	5.114438E-11
	0.361003	-4.547595E-11
	0.362003	-1.326917E-11
	0.363003	1.893761E-11
	0.364003	-1.326917E-11
	0.365003	5.114438E-11
	0.366003	1.893761E-11
	0.367003	-1.326917E-11
	0.368003	1.893761E-11
	0.369003	-1.326917E-11
	0.370003	-1.326917E-11
	0.371003	-1.326917E-11
	0.372003	-1.326917E-11
	0.373003	-4.547595E-11
	0.374003	-1.326917E-11
	0.375003	1.893761E-11
	0.376003	-1.326917E-11
	0.377003	1.893761E-11
	0.378003	1.893761E-11
	0.379003	5.114438E-11
	0.380003	5.114438E-11
	0.381003	1.893761E-11
	0.382003	-4.547595E-11
	0.383003	-1.326917E-11
	0.384003	-1.326917E-11
	0.385003	1.893761E-11
	0.386003	5.114438E-11
	0.387003	-1.326917E-11
	0.388003	1.893761E-11
	0.389003	1.893761E-11
	0.390003	-4.547595E-11
	0.391003	-1.326917E-11
	0.392003	-4.547595E-11
	0.393003	-1.326917E-11
	0.394003	-4.547595E-11
	0.395003	-1.326917E-11
	0.396003	-1.326917E-11
	0.397003	5.114438E-11
	0.398003	1.893761E-11
	0.399003	1.893761E-11
	0.400003	-4.547595E-11
	0.401003	1.893761E-11
	0.402003	-4.547595E-11
	0.403003	-4.547595E-11
	0.404003	-4.547595E-11
	0.405003	-7.768272E-11
	0.406003	-1.326917E-11
	0.407003	-4.547595E-11
	0.408003	1.893761E-11
	0.409003	1.893761E-11
	0.410003	1.893761E-11
	0.411003	-1.326917E-11
	0.412003	-1.326917E-11
	0.413003	-1.326917E-11
	0.414003	1.893761E-11
	0.415003	5.114438E-11
	0.416003	8.335116E-11
	0.417003	-1.326917E-11
	0.418003	5.114438E-11
	0.419003	1.893761E-11
	0.420003	1.893761E-11
	0.421003	-1.326917E-11
	0.422003	-1.326917E-11
	0.423003	-1.326917E-11
	0.424003	-4.547595E-11
	0.425003	-1.326917E-11
	0.426003	-1.326917E-11
	0.427003	-1.326917E-11
	0.428003	-1.326917E-11
	0.429003	-1.326917E-11
	0.430003	1.893761E-11
	0.431003	5.114438E-11
	0.432003	5.114438E-11
	0.433003	-1.326917E-11
	0.434003	-4.547595E-11
	0.435003	-1.326917E-11
	0.436003	1.893761E-11
	0.437003	1.893761E-11
	0.438003	-1.326917E-11
	0.439003	5.114438E-11
	0.440003	-1.326917E-11
	0.441003	-1.326917E-11
	0.442003	1.893761E-11
	0.443003	-1.326917E-11
	0.444003	-1.326917E-11
	0.445003	-1.326917E-11
	0.446003	-7.768272E-11
	0.447003	1.893761E-11
	0.448003	-4.547595E-11
	0.449003	5.114438E-11
	0.450003	-1.326917E-11
	0.451003	-1.326917E-11
	0.452003	-1.326917E-11
	0.453003	1.893761E-11
	0.454003	-1.326917E-11
	0.455003	1.893761E-11
	0.456003	-4.547595E-11
	0.457003	-1.326917E-11
	0.458003	1.893761E-11
	0.459003	-1.326917E-11
	0.460003	1.893761E-11
	0.461003	1.893761E-11
	0.462003	-1.326917E-11
	0.463003	5.114438E-11
	0.464003	5.114438E-11
	0.465003	-1.326917E-11
	0.466003	-4.547595E-11
	0.467003	5.114438E-11
	0.468003	1.893761E-11
	0.469003	1.893761E-11
	0.470003	-1.326917E-11
	0.471003	5.114438E-11
	0.472003	8.335116E-11
	0.473003	1.893761E-11
	0.474003	1.893761E-11
	0.475003	1.893761E-11
	0.476003	-1.326917E-11
	0.477003	1.893761E-11
	0.478003	-1.326917E-11
	0.479003	1.893761E-11
	0.480003	-1.326917E-11
	0.481003	-1.326917E-11
	0.482003	-1.326917E-11
	0.483003	-1.326917E-11
	0.484003	-1.326917E-11
	0.485003	1.893761E-11
	0.486003	-4.547595E-11
	0.487003	1.893761E-11
	0.488003	1.893761E-11
	0.489003	-1.326917E-11
	0.490003	-1.326917E-11
	0.491003	5.114438E-11
	0.492003	-4.547595E-11
	0.493003	-1.326917E-11
	0.494003	1.893761E-11
	0.495003	-4.547595E-11
	0.496003	1.893761E-11
	0.497003	1.893761E-11
	0.498003	-1.098895E-10
	0.499003	-1.326917E-11
	0.500003	-1.326917E-11
	0.501003	1.893761E-11
	0.502003	1.893761E-11
	0.503003	8.335116E-11
	0.504003	1.893761E-11
	0.505003	1.893761E-11
	0.506003	-1.326917E-11
	0.507003	-1.326917E-11
	0.508003	-1.326917E-11
	0.509003	-1.326917E-11
	0.510003	5.114438E-11
	0.511003	-1.326917E-11
	0.512003	-1.326917E-11
	0.513003	5.114438E-11
	0.514003	5.114438E-11
	0.515003	1.893761E-11
	0.516003	1.893761E-11
	0.517003	-1.326917E-11
	0.518003	-4.547595E-11
	0.519003	-1.326917E-11
	0.520003	5.114438E-11
	0.521003	-4.547595E-11
	0.522003	-1.326917E-11
	0.523003	-1.326917E-11
	0.524003	1.893761E-11
	0.525003	1.893761E-11
	0.526003	-1.326917E-11
	0.527003	-1.326917E-11
	0.528003	1.893761E-11
	0.529003	-4.547595E-11
	0.530003	1.893761E-11
	0.531003	-1.326917E-11
	0.532003	1.893761E-11
	0.533003	-1.326917E-11
	0.534003	8.335116E-11
	0.535003	-1.326917E-11
	0.536003	-1.326917E-11
	0.537003	-1.326917E-11
	0.538003	-1.326917E-11
	0.539003	-1.326917E-11
	0.540003	1.893761E-11
	0.541003	-1.326917E-11
	0.542003	-7.768272E-11
	0.543003	-7.768272E-11
	0.544003	-1.326917E-11
	0.545003	-1.326917E-11
	0.546003	-4.547595E-11
	0.547003	-1.326917E-11
	0.548003	-4.547595E-11
	0.549003	1.893761E-11
	0.550003	5.114438E-11
	0.551003	1.893761E-11
	0.552003	-4.547595E-11
	0.553003	-7.768272E-11
	0.554003	5.114438E-11
	0.555003	-1.326917E-11
	0.556003	-1.326917E-11
	0.557003	-1.326917E-11
	0.558003	-1.326917E-11
	0.559003	1.893761E-11
	0.560003	-1.326917E-11
	0.561003	1.893761E-11
	0.562003	-4.547595E-11
	0.563003	1.893761E-11
	0.564003	1.893761E-11
	0.565003	-1.326917E-11
	0.566003	1.893761E-11
	0.567003	1.893761E-11
	0.568003	1.893761E-11
	0.569003	-1.326917E-11
	0.570003	-1.326917E-11
	0.571003	5.114438E-11
	0.572003	-1.326917E-11
	0.573003	1.893761E-11
	0.574003	-7.768272E-11
	0.575003	-4.547595E-11
	0.576003	5.114438E-11
	0.577003	-1.326917E-11
	0.578003	1.893761E-11
	0.579003	-1.326917E-11
	0.580003	1.893761E-11
	0.581003	-1.326917E-11
	0.582003	-1.326917E-11
	0.583003	-4.547595E-11
	0.584003	1.893761E-11
	0.585003	1.893761E-11
	0.586003	1.893761E-11
	0.587003	-1.326917E-11
	0.588003	1.893761E-11
	0.589003	-1.326917E-11
	0.590003	-1.326917E-11
	0.591003	-7.768272E-11
	0.592003	-1.326917E-11
	0.593003	-4.547595E-11
	0.594003	5.114438E-11
	0.595003	1.893761E-11
	0.596003	1.893761E-11
	0.597003	5.114438E-11
	0.598003	-1.326917E-11
	0.599003	5.114438E-11
	0.600003	-1.326917E-11
	0.601003	1.893761E-11
	0.602003	1.893761E-11
	0.603003	-1.326917E-11
	0.604003	-1.326917E-11
	0.605003	-1.326917E-11
	0.606003	-1.326917E-11
	0.607003	-4.547595E-11
	0.608003	1.893761E-11
	0.609003	-1.326917E-11
	0.610003	-1.326917E-11
	0.611003	-1.326917E-11
	0.612003	-7.768272E-11
	0.613003	-7.768272E-11
	0.614003	1.893761E-11
	0.615003	1.893761E-11
	0.616003	1.893761E-11
	0.617003	1.893761E-11
	0.618003	1.893761E-11
	0.619003	-4.547595E-11
	0.620003	1.893761E-11
	0.621003	-4.547595E-11
	0.622003	8.335116E-11
	0.623003	-1.326917E-11
	0.624003	-4.547595E-11
	0.625003	-4.547595E-11
	0.626003	1.893761E-11
	0.627003	-1.326917E-11
	0.628003	-1.326917E-11
	0.629003	-1.326917E-11
	0.630003	5.114438E-11
	0.631003	-1.326917E-11
	0.632003	1.893761E-11
	0.633003	-1.326917E-11
	0.634003	-4.547595E-11
	0.635003	-1.326917E-11
	0.636003	1.893761E-11
	0.637003	-1.326917E-11
	0.638003	-1.326917E-11
	0.639003	-1.326917E-11
	0.640003	1.893761E-11
	0.641003	1.893761E-11
	0.642003	-7.768272E-11
	0.643003	1.893761E-11
	0.644003	-4.547595E-11
	0.645003	1.893761E-11
	0.646003	-1.326917E-11
	0.647003	1.893761E-11
	0.648003	5.114438E-11
	0.649003	1.893761E-11
	0.650003	-1.326917E-11
	0.651003	-1.326917E-11
	0.652003	-1.326917E-11
	0.653003	1.893761E-11
	0.654003	-1.326917E-11
	0.655003	1.893761E-11
	0.656003	-4.547595E-11
	0.657003	-4.547595E-11
	0.658003	-7.768272E-11
	0.659003	-1.326917E-11
	0.660003	1.893761E-11
	0.661003	-1.326917E-11
	0.662003	-1.326917E-11
	0.663003	1.799715E-10
	0.664003	-7.768272E-11
	0.665003	5.114438E-11
	0.666003	5.114438E-11
	0.667003	1.893761E-11
	0.668003	-7.768272E-11
	0.669003	-1.326917E-11
	0.670003	1.893761E-11
	0.671003	1.893761E-11
	0.672003	1.893761E-11
	0.673003	-1.326917E-11
	0.674003	8.335116E-11
	0.675003	1.477647E-10
	0.676003	8.335116E-11
	0.677003	1.893761E-11
	0.678003	-7.768272E-11
	0.679003	-1.326917E-11
	0.680003	-4.547595E-11
	0.681003	-1.326917E-11
	0.682003	1.893761E-11
	0.683003	-1.326917E-11
	0.684003	1.893761E-11
	0.685003	5.114438E-11
	0.686003	1.893761E-11
	0.687003	5.114438E-11
	0.688003	-4.547595E-11
	0.689003	-1.326917E-11
	0.690003	-7.768272E-11
	0.691003	1.893761E-11
	0.692003	-1.326917E-11
	0.693003	-4.547595E-11
	0.694003	1.893761E-11
	0.695003	-1.326917E-11
	0.696003	1.893761E-11
	0.697003	1.893761E-11
	0.698003	-1.326917E-11
	0.699003	5.114438E-11
	0.700003	-1.326917E-11
	0.701003	-4.547595E-11
	0.702003	-1.326917E-11
	0.703003	-1.326917E-11
	0.704003	5.114438E-11
	0.705003	-1.326917E-11
	0.706003	5.114438E-11
	0.707003	-4.547595E-11
	0.708003	1.893761E-11
	0.709003	-4.547595E-11
	0.710003	-1.326917E-11
	0.711003	-1.326917E-11
	0.712003	-1.326917E-11
	0.713003	-7.768272E-11
	0.714003	-4.547595E-11
	0.715003	1.893761E-11
	0.716003	5.114438E-11
	0.717003	5.114438E-11
	0.718003	5.114438E-11
	0.719003	5.114438E-11
	0.720003	-1.326917E-11
	0.721003	1.893761E-11
	0.722003	-1.326917E-11
	0.723003	-4.547595E-11
	0.724003	-4.547595E-11
	0.725003	5.114438E-11
	0.726003	1.893761E-11
	0.727003	1.893761E-11
	0.728003	-1.326917E-11
	0.729003	-1.326917E-11
	0.730003	-1.326917E-11
	0.731003	-1.326917E-11
	0.732003	1.893761E-11
	0.733003	1.893761E-11
	0.734003	5.114438E-11
	0.735003	-1.326917E-11
	0.736003	1.893761E-11
	0.737003	-1.326917E-11
	0.738003	1.893761E-11
	0.739003	5.114438E-11
	0.740003	-1.326917E-11
	0.741003	-1.326917E-11
	0.742003	1.893761E-11
	0.743003	-7.768272E-11
	0.744003	1.893761E-11
	0.745003	1.893761E-11
	0.746003	-1.326917E-11
	0.747003	5.114438E-11
	0.748003	5.114438E-11
	0.749003	1.893761E-11
	0.750003	-1.326917E-11
	0.751003	-1.326917E-11
	0.752003	-4.547595E-11
	0.753003	-1.326917E-11
	0.754003	1.893761E-11
	0.755003	1.893761E-11
	0.756003	-7.768272E-11
	0.757003	-1.326917E-11
	0.758003	-4.547595E-11
	0.759003	-1.326917E-11
	0.760003	1.893761E-11
	0.761003	-1.326917E-11
	0.762003	5.114438E-11
	0.763003	1.893761E-11
	0.764003	8.335116E-11
	0.765003	8.335116E-11
	0.766003	-4.547595E-11
	0.767003	-1.326917E-11
	0.768003	-1.326917E-11
	0.769003	5.114438E-11
	0.770003	-1.326917E-11
	0.771003	-7.768272E-11
	0.772003	8.335116E-11
	0.773003	1.893761E-11
	0.774003	-1.326917E-11
	0.775003	-4.547595E-11
	0.776003	5.114438E-11
	0.777003	1.893761E-11
	0.778003	-1.326917E-11
	0.779003	1.893761E-11
	0.780003	1.893761E-11
	0.781003	1.893761E-11
	0.782003	-4.547595E-11
	0.783003	1.893761E-11
	0.784003	-1.326917E-11
	0.785003	-1.326917E-11
	0.786003	1.893761E-11
	0.787003	1.893761E-11
	0.788003	-1.326917E-11
	0.789003	-1.326917E-11
	0.790003	1.893761E-11
	0.791003	-4.547595E-11
	0.792003	-1.326917E-11
	0.793003	-1.326917E-11
	0.794003	-1.326917E-11
	0.795003	-1.326917E-11
	0.796003	-1.326917E-11
	0.797003	-1.326917E-11
	0.798003	-4.547595E-11
	0.799003	-1.326917E-11
	0.800003	5.114438E-11
	0.801003	-1.326917E-11
	0.802003	1.893761E-11
	0.803003	5.114438E-11
	0.804003	-1.326917E-11
	0.805003	-1.326917E-11
	0.806003	1.893761E-11
	0.807003	-1.326917E-11
	0.808003	5.114438E-11
	0.809003	-1.326917E-11
	0.810003	-4.547595E-11
	0.811003	1.893761E-11
	0.812003	-1.326917E-11
	0.813003	-1.326917E-11
	0.814003	5.114438E-11
	0.815003	-1.326917E-11
	0.816003	-4.547595E-11
	0.817003	-1.326917E-11
	0.818003	5.114438E-11
	0.819003	-1.326917E-11
	0.820003	-4.547595E-11
	0.821003	-1.326917E-11
	0.822003	5.114438E-11
	0.823003	1.893761E-11
	0.824003	-1.326917E-11
	0.825003	-4.547595E-11
	0.826003	-1.326917E-11
	0.827003	-1.326917E-11
	0.828003	-1.326917E-11
	0.829003	-1.326917E-11
	0.830003	-1.326917E-11
	0.831003	1.893761E-11
	0.832003	1.893761E-11
	0.833003	8.335116E-11
	0.834003	-1.326917E-11
	0.835003	8.335116E-11
	0.836003	-1.326917E-11
	0.837003	1.893761E-11
	0.838003	1.893761E-11
	0.839003	-4.547595E-11
	0.840003	-1.326917E-11
	0.841003	-1.326917E-11
	0.842003	-1.326917E-11
	0.843003	-1.326917E-11
	0.844003	-4.547595E-11
	0.845003	1.893761E-11
	0.846003	-1.326917E-11
	0.847003	-1.326917E-11
	0.848003	1.893761E-11
	0.849003	5.114438E-11
	0.850003	8.335116E-11
	0.851003	-1.326917E-11
	0.852003	-4.547595E-11
	0.853003	5.114438E-11
	0.854003	1.893761E-11
	0.855003	-1.326917E-11
	0.856003	1.893761E-11
	0.857003	-4.547595E-11
	0.858003	-1.326917E-11
	0.859003	1.893761E-11
	0.860003	-1.326917E-11
	0.861003	-1.326917E-11
	0.862003	5.114438E-11
	0.863003	-1.326917E-11
	0.864003	1.893761E-11
	0.865003	-1.326917E-11
	0.866003	-1.326917E-11
	0.867003	1.893761E-11
	0.868003	-7.768272E-11
	0.869003	1.893761E-11
	0.870003	-1.326917E-11
	0.871003	1.893761E-11
	0.872003	1.893761E-11
	0.873003	-1.326917E-11
	0.874003	-1.326917E-11
	0.875003	1.893761E-11
	0.876003	-4.547595E-11
	0.877003	1.893761E-11
	0.878003	-1.326917E-11
	0.879003	5.114438E-11
	0.880003	-1.326917E-11
	0.881003	5.114438E-11
	0.882003	-1.326917E-11
	0.883003	1.893761E-11
	0.884003	-4.547595E-11
	0.885003	1.893761E-11
	0.886003	-1.326917E-11
	0.887003	1.893761E-11
	0.888003	5.114438E-11
	0.889003	-1.326917E-11
	0.890003	1.893761E-11
	0.891003	-1.326917E-11
	0.892003	-7.768272E-11
	0.893003	1.893761E-11
	0.894003	-1.326917E-11
	0.895003	5.114438E-11
	0.896003	-4.547595E-11
	0.897003	1.893761E-11
	0.898003	-1.326917E-11
	0.899003	-1.326917E-11
	0.900003	-1.326917E-11
	0.901003	-1.326917E-11
	0.902003	5.114438E-11
	0.903003	5.114438E-11
	0.904003	1.893761E-11
	0.905003	-7.768272E-11
	0.906003	-4.547595E-11
	0.907003	-1.326917E-11
	0.908003	-4.547595E-11
	0.909003	1.893761E-11
	0.910003	5.114438E-11
	0.911003	-4.547595E-11
	0.912003	-4.547595E-11
	0.913003	-1.326917E-11
	0.914003	-7.768272E-11
	0.915003	-1.326917E-11
	0.916003	-1.326917E-11
	0.917003	-1.326917E-11
	0.918003	-1.326917E-11
	0.919003	5.114438E-11
	0.920003	-1.326917E-11
	0.921003	1.893761E-11
	0.922003	-1.326917E-11
	0.923003	-1.326917E-11
	0.924003	-4.547595E-11
	0.925003	-4.547595E-11
	0.926003	-1.326917E-11
	0.927003	1.893761E-11
	0.928003	-1.326917E-11
	0.929003	-1.326917E-11
	0.930003	-1.326917E-11
	0.931003	-1.326917E-11
	0.932003	1.893761E-11
	0.933003	1.893761E-11
	0.934003	1.893761E-11
	0.935003	8.335116E-11
	0.936003	5.114438E-11
	0.937003	1.893761E-11
	0.938003	8.335116E-11
